,fluxes,reduced_costs
PA180abcpp,0.0,-2.0000000000000284
PGPP161pp_num1,0.0,-180.81519769834995
PE120abcpp,0.0,1123.5154419064893
MDDEP3pp_num1,0.0,740.3397134531442
MDDEP4pp_num1,0.0,-42.4524363922028
PE180abcpp,0.0,-2.0000000000000284
PAPA140,0.0,993.0437734940303
MLTGY1pp_num1,0.0,11.722113347816048
EX_3cmp_e,0.0,6158.179218114788
CGLYtex_num1,0.0,-2.0
3HAD40_num1,0.12379442456647043,-245.8540490278956
PLIPA1E141pp,0.0,-626.4758271400751
3OAS60_num1,0.0,-521.8052902982454
3OAS160_num1,0.0443959616122555,-804.4253444603155
PAPA141,0.0,1191.7671961539625
PAPA161,0.0,-145.02167737519142
GTHOXtex_num1,0.0,0.0
DSBAO1,0.0,-183.4171197109997
DSBAO2,0.0,133.1883690595033
DSBDR_num1,0.0,714.9891710806246
TDSR1,0.0,-2.0
CGLYabcpp,0.0,2105.3693116110153
PLIPA2A120pp,0.0,-625.1966024419416
PLIPA2A160pp,0.0,-394.1548324219766
CLPNH180pp,0.0,526.6040908211814
3OAR60,0.12379442456647043,-611.9784532259318
3OAR80,0.12379442456647043,-964.6227550402718
MLDCP3App_num1,0.0,-235.31058869660433
MLDCP1Bpp_num1,0.0,-72.05423715920756
2AGPE181tipp,0.0,-2.0
2AGPA140tipp,0.0,-2.0
LPLIPAL2E120,0.0,-368.98681851737365
EAR100x,0.07146738258972261,-734.4097164065051
EAR120x,0.07146738258972261,-612.9553749704892
EAR160x,0.0443959616122555,-1051.380107562417
2AGPA160tipp,0.0,-2.0
ATHRDHr,0.0,-708.4441821127011
2AGPA180tipp,0.0,2927.829260364615
2AGPA141tipp,0.0,-2.0
EAR140y,0.0,-400.43049375695955
3OAS121,0.05232704197674782,-804.4237438663176
3OAS80_num1,0.12379442456647043,-804.4246132741418
3OAS100_num1,0.12379442456647043,-804.4235807940122
3OAS120_num1,0.0,-796.282476071161
LSERDHr,0.0,-677.653766401444
3OAR40,0.12379442456647043,-756.4030589676577
3OAR100,0.12379442456647043,-964.6222661541351
DSERDHr,0.0,-604.686813633115
3HAD60_num1,0.12379442456647043,-95.85509979453582
3HAD100_num1,0.12379442456647044,-359.1954026249603
3HAD140_num1,0.0443959616122555,-344.8556320859607
3HAD160_num1,0.0443959616122555,-359.1947039544866
EX_urate_e,0.0,107.34229677993056
PSD120,0.0,-83.40650400140564
AGPAT180,0.0,-260.4724855091408
AGPAT141,0.0,6382.651286933866
PAPA120,0.0,627.9942259257102
EX_skm_e,0.0,1304.6036262664666
EX_cpgn_un_e,0.0,0.0
MDDEP1pp_num1,0.0,-63.36802496958262
MDDEP2pp_num1,0.0,-11.473450987425167
AGPAT161,0.02616352098837391,-6.17335370866931
DASYN120,0.0,-290.5592383724927
EAR40x,0.12379442456647043,-222.9013683564144
EAR60y,0.12379442456647043,-684.4356396315807
MLDEP1pp,0.0,-125.65317365212104
PSD181,0.0,-176.13184195869232
DAGK180,0.0,-376.0909649233381
DAGK181,0.0,-261.51901337238087
MLDEP2pp,0.0,24.313456821764703
EX_ag_e,0.0,0.0
MLTGY2pp_num1,0.0,4.024264720756037
PLIPA2E120pp,0.0,-555.6063730167734
PLIPA2G141pp,0.0,-626.4750777732515
MLTGY4pp_num1,0.0,27.770781348019227
EAR60x,0.0,-663.3243082579411
PLIPA2G161pp,0.0,-491.6874551401306
EX_cys__D_e,0.0,4335.932842352532
LPLIPAL1A120pp,0.0,476.86944392292367
LPLIPAL1A140pp,0.0,-388.3515991037376
EAR80x,0.12379442456647043,-665.5846445202724
PE181abcpp,0.0,-2.000000000002757
12DGR161tipp,0.0,-2.0
12DGR181tipp,0.0,319.3082328669261
NTP11,0.0,15761.195043236257
LPLIPAL1A181pp,0.0,-527.1358124525278
LPLIPAL1E120pp,0.0,-460.38992570600385
3OAR180,0.0,-959.8261983983639
G3PAT120,0.0,3596.0990387439597
PGSA120,0.0,2042.9793769397565
3OAS180_num1,0.0,-441.09430454361427
3HAD180_num1,0.0,64544.29223418799
CDAPPA120,0.0,1318.0040892125908
TDSR2,0.0,-2.0
EX_acser_e,0.0,0.0
GTHRDtex_num1,0.0,-2.0
GTHRDabc2pp,0.0,-2.0000000000000284
OMMBLHX3,0.0,225.81515460251268
PSSA120,0.0,-214.01649700794042
UM4PL,0.0,74.5551369096747
2MAHMP_num1,0.0,11581.922643447993
EX_cu_e,0.0,-2.0
ZN2tpp,0.00011861835106543334,-2.0
NI2tpp,0.00011235697183030783,-2.0
EX_arbtn_e,0.0,-2.0
COBALT2t3pp_num1,0.0,41.888071803527
23DAPPAt2pp,0.0,-2.0
NADHPO,0.0,2774.2653044514464
ACOAD7f,0.0,48.2699690265581
ACOAD8f,0.0,-54548.17478577234
PLIPA1A120pp,0.0,-626.4758348754876
ACOAD5f,0.0,37.033743519335985
PLIPA1A140pp,0.0,207.65382976250112
EX_dopa_e,0.0,-2.0
PLIPA1A141pp,0.0,-626.4738287519504
PLIPA1A160pp,0.0,-457.6772605888691
PLIPA1A161pp,0.0,-271.2917033539925
PLIPA1A180pp,0.0,-476.23066400895914
LPLIPAL2A120,0.0,1314.054594913625
CAt6pp,0.0,2.0
ACOAD3f,0.0,22.840079428628087
ACOAD2f,0.0,20.32949864398688
ACOAD4f,0.0,44.04936976486351
ACOAD6f,0.0,39.445435828645714
NADH16pp,16.318550224369826,-69.58249372724447
NADH18pp,0.0,4060.9101268414015
EX_tartr__D_e,0.0,360.57337135670025
GLYBt2pp_num1,0.0,81.776143607054
5DGLCNt2rpp,0.0,-2.0
GALCTNt2pp,0.0,39.888071803527
GALCTNLtex_num1,0.0,0.0
EX_galctn__L_e,0.0,0.0
DSERt2pp,0.0,-2.0000000000000284
EX_hom__L_e,0.0,0.0
ALAt4pp,0.0,37.888071803527055
LYSt3pp_num1,0.0,81.77614360705405
KDUI,0.0,362.76382510499377
EX_tungs_e,0.0,0.0
CA2t3pp,0.0,6.0
CTBTCAL2,0.0,1930485.022823268
OBTFL_num1,0.0,3147.3192278943025
NADH17pp,0.0,393.21849437865626
FA161ACPHi,0.0,383.36307247667895
BGLA1_num1,0.0,68.3649826681876
FA141ACPHi,0.0,2095.720299103885
THRt2pp_num1,0.0,77.77614360705405
ARGt3pp,0.0,85.77614360705405
FA160ACPHi,0.0,210.39865662897859
MALDtex_num1,0.0,0.0
OROTtex_num1,0.0,-2.0
EX_crn__D_e,0.0,-2.0
GDPMNP,0.0,352.4081503231845
OPHHX3,7.757153163516609e-05,-2.0000000000319176
AMMQLT8,0.0,238074.59594921969
FA120ACPHi,0.0,1336.819193840185
FA80ACPHi,0.0,2302.8799241915713
FA140ACPHi,0.0,2111.4737518892416
PPAt4pp,0.0,-2.0
OROTt2_2pp,0.0,-2.000000000000057
MALDt2_2pp,0.0,219.12179723874397
FA100ACPHi,0.0,-213.45713370390607
CRNDCAL2,0.0,1930903.5792620573
5DGLCNtex_num1,0.0,-2.0
EX_LalaDgluMdapDala_e,0.0,9523.242573195625
EX_5dglcn_e,0.0,-2.0
DTARTD,0.0,-233.6355559687466
CRNCAL2,0.0,1931181.7703163621
CHLt2pp_num1,0.0,81.776143607054
GLYt4pp,0.0,37.888071803527055
PLIPA2E161pp,0.0,-624.3985276293097
PLIPA2E180pp,0.0,2072.312043011012
FRULYSE,0.0,-1075.0342937318972
FRULYSt2pp,0.0,-2.0000000000000284
EX_LalaDgluMdap_e,0.0,9022.061546909852
EX_psclys_e,0.0,1925.1314368713179
TUNGStex_num1,0.0,0.0
PLIPA2G120pp,0.0,-624.3974463439299
PLIPA2G180pp,0.0,-499.6250890925164
LPLIPAL1A161pp,0.0,-576.6346259942139
LPLIPAL1A160pp,0.0,-28.39111073335073
PSCLYSt2pp,0.0,-2.0000000000000284
LYSt2pp,0.0,-2.0000000000000284
COBALT2tpp_num1,8.696360048785436e-06,-2.0
OXCDC,0.0,-1881.7899473190364
LPLIPAL2A140,0.0,-368.98860291715397
LPLIPAL2A160,0.0,845.0529023119925
LPLIPAL2A161,0.0,-136.33861493097726
LPLIPAL2A180,0.0,-183.16045051383713
GLYt2pp_num1,0.0,41.888071803527
ALAt2pp_num1,0.0,41.888071803527
EX_anhgm_e,0.0,17607.365502853867
BALAt2pp,0.0,-2.0000000000000284
DALAt2pp,0.004833089060712994,-1.9999999999999716
FE2tpp,0.005586889549741715,-2.0
LPLIPAL2A181,0.0,-262.698616448357
DM_aacald_c,0.0,-2.0
UM3PL,0.0,-465.5320772622972
MN2tpp,0.00024036739174842944,-2.0
MG2tpp,0.0,77.776143607054
5MTRtex_num1,0.0,2.0
NI2t3pp_num1,0.0,41.888071803527
PPAtex_num1,0.0,-2.0
GALCTNLt2pp,0.0,-2.0
GALCTLO,0.0,-148.0936383315175
THYMt3pp,0.0,3478.0644300052954
CLt3_2pp,0.0009052910810785639,-2.0
EX_ppal_e,0.0,0.0
POR5_num1,0.0,383.086361207801
HACD8_num1,0.0,1030.8082606051994
CTECOAI8,0.0,-468.76967430335935
CTECOAI6,0.0,-572.1743489451474
MTHTHFSs,0.000155838772074235,-2.0
SELGTHR,0.0,-2.000000000001762
SELGTHR3,0.0,-2.0
EX_slnt_e,0.0,2.0
MALCOAMT,6.957088039028349e-07,-268.18699735123664
PSCLYStex_num1,0.0,-2.0
THYMtex_num1,0.0,2.0
CU2tpp,0.000246628770983555,-2.0
FE2t3pp,0.0,41.888071803527
MN2t3pp_num1,0.0,41.888071803527
MG2t3_2pp,0.0030176369369285462,-2.0
CD2tpp,0.0,0.0
ETHAt2pp,0.0,-2.0
FE3abcpp,0.0,200.00050065132012
THRA_num1,0.0,770.3067952804571
OGMEACPS,6.957088039028349e-07,-23975840.561894365
OGMEACPR,6.957088039028349e-07,-73140720.82746351
OPMEACPS,6.957088039028349e-07,-86372628.18752064
LIPAabctex,0.0,-2.0000000000000284
DGUNC_num1,0.0,1823.1704622664038
XYLK2_num1,0.0,-195.55839056155224
GLDBRAN2,0.0,272.0101766889626
LALADGLUtex_num1,0.0,-2.0
S2FE2SR,6.957088039028349e-07,-1140.9035730687149
CDGUNPD_num1,0.0,8.667499225213703
ACACT8r_num1,0.0,-173.63686041696928
LALALGLUtpp_num1,0.0,-2.0000000000000284
CTECOAI7,0.0,718.4782615244621
CLIPAabctex,0.0,-2.000000000002757
3AMACHYD,0.0,-118.59539913473196
K2L4Aabctex,0.006767855244366777,-2.000000000002757
FDH4pp_num1,0.0,430.38945772038585
FDH5pp_num1,0.0,1652.2453414221839
ACPPAT140,0.0,-425.06045368374214
APG3PAT140,0.0,65.53846710249915
LDGUNPD,0.0,-148.8530287529184
MPTAT,0.0,-2279.2865271476003
APG3PAT141,0.0,-77.83987787578886
MOADSUx,0.0,-263.6340375861764
3HPPtex_num1,0.0,2.0
CMtpp_num1,0.0,39.888071803527
FUSAtpp_num1,0.0,39.888071803527
APG3PAT181,0.0,4763.200737172604
APH140,0.0,3034.4318607184637
APH160,0.0,607.5801236727226
OPMEACPD,6.957088039028349e-07,-112987565.71185261
EPMEACPR,6.957088039028349e-07,-90363622.27658111
RFAMPtex,0.0,0.0
MINCYCtex_num1,0.0,0.0
AOXSr2,6.957088039028349e-07,-2023372.8856905529
MINCYCtpp_num1,0.0,39.888071803527
MEOHtrpp,0.0,2.0
EX_LalaDglu_e,0.0,2420.8764988528096
SCYSDS,0.0003805527157348506,-352.9001452113199
DOXRBCNtex_num1,0.0,0.0
DOXRBCNtpp_num1,0.0,39.888071803527
S2FE2SS,9.948635895810538e-05,-2611.687258816193
S4FE4SR,9.044214450736853e-05,-185.1516721091811
CCGS,0.0,-122.94636137493038
SELtex_num1,0.0,-2.0
SELR,0.0,-1539.317617604926
OGMEACPD,6.957088039028349e-07,-112987565.71185263
EGMEACPR,6.957088039028349e-07,-90363622.27658111
OPMEACPR,6.957088039028349e-07,-73140720.82746351
PMEACPE,6.957088039028349e-07,-173331.80849695206
ETOHtrpp,0.0,-2.0
REPHACCOAI,0.0,-131.83081752143335
ACPPAT141,0.0,-114.07192581189369
ACPPAT161,0.02616352098837391,-104.54807206312066
ACPPAT180,0.0,-424.99088503296696
APG3PAT160,0.02219798080612775,-107.56989191332619
APG3PAT161,0.02616352098837391,-202.44397318842462
MEOHtex_num1,0.0,2.0
EX_5mtr_e,0.0,0.0
APG3PAT180,0.0,417.38267673134754
ICYSDS,7.757153163516609e-05,-219341.88844694666
MECDPDH5_num1,0.0008310241662619343,-548.9440815541302
CDGR,0.0,-303.4667382463166
RNTR1c2_num1,0.0,-321.63518340675716
RNTR2c2_num1,0.0,-342.4218901278
I4FE4SR,0.0,-168419.83448177404
S2FE2ST,9.739923254639687e-06,-1727.8944573328336
BMOCOS,0.0,-107185.55381146068
BWCOS,0.0,-756.2182091510967
RNTR3c2_num1,0.009397982377521444,-455.86737098264706
RNTR4c2_num1,0.0,-158.18585168161593
BWCOGDS1,0.0,-75.47974731567047
BWCOGDS2,0.0,17161.427825546292
FLDR2_num1,0.02872894720276561,-89.86628199310238
CDGS,0.0,-2.0
5MTRtpp,0.0,-2.0
TTRCYCtex_num1,0.0,0.0
DHNPTE,0.0,-490.929487213376
DHMPTR,0.0,-64.18572135220435
NOVBCNtpp_num1,0.0,39.888071803527
CMtex_num1,0.0,0.0
TTRCYCtpp_num1,0.0,39.888071803527
LALALGLUtex_num1,0.0,-2.0
CBMD,0.0,-2.0
LALADGLUtpp_num1,0.0,-2.0000000000000284
I2FE2SS,0.0,869199.0465867687
I2FE2ST,0.0,-564.356684353579
FESR,0.002716047170436667,-32.32779987465983
OXCOAHDH,0.0,-88.51762236975816
DHACOAH,0.0,-105.1715968020726
I2FE2SS2,0.0,1213998.483735798
MSAR_num1,0.0,-113.80585398720265
I4FE4ST,0.0,-555.3949364710605
S4FE4ST,9.044214450736853e-05,-356.6016254302739
THFAT,0.0,541.7026099837731
FOMETRi,0.0,-141.95226154379176
SLNTtex_num1,0.0,-2.0
S2FE2SS2,9.044214450736853e-05,-968.6457397359056
BTS5,6.957088039028349e-07,-940029.0509417325
SELGTHR2,0.0,-2.0000000000027
EX_LalaLglu_e,0.0,2505.529885861214
GDPTPDP,0.0,-39.583514107413066
LIPOS,0.0,-681.2075181678838
COLIPAKpp,0.0,2372.14954712044
ACPPAT120,0.0,-276.80220631797454
3HPPtpp,0.0,-2.0
MPTSS,0.0,446690.1453127215
CPMPS,0.0,17760.485632727854
LIPOCT,0.0,3250520.2635638798
LIPATPT,0.0,16240.5683157236
LIPAMPL,0.0,-212.78986613318648
ALDD19xr,0.0,-784.2357687807034
MMM,0.0,-20.724542382522486
MOGDS,0.0,222221.17151492648
CPH4S,0.0,1526088.1180178213
WCOS,0.0,-100.25816631978881
RFAMPtpp_num1,0.0,39.888071803527
SHCHCS3,0.0,-53.274788736906835
VPAMTr,0.1471987644385657,-197.54757554267763
ACOLIPAabctex,0.0,-2.0000000000000284
PYK4,0.0,679.3534666231002
NADPHXD,0.0,-444.1451994187264
NADHHR_num1,0.0,1092.8613743457536
ECA4COLIPAabctex,0.0,175.2932301101336
EX_ttrcyc_e,0.0,0.0
COLIPAPabctex,0.0,175.2932301101336
NADPHXE,0.0,-222.25628995445004
ALAtpp,0.0,-2.0
CH4tex,0.0,0.0
EX_mincyc_e,0.0,0.0
TARTRDtex_num1,0.0,-2.0
DM_4crsol_c,7.757153163516609e-05,-2.0
3OXCOAT,0.0,-155.45374776539393
BTNt2ipp,0.0,-1.9999999859547017
URACPAH,0.0,3947.3091521192177
BTNtex_num1,0.0,-2.0
DHBSZ3FEabcpp,0.0,-2.0000000000000284
FE3DHBZS3R,0.0,-238.4813458348136
DXYLONtpp,0.0,1.9999999999417923
DXYLTD_num1,0.0,507823.7383222906
2DDARAA_num1,0.0,694.2711650783259
2DGLCptspp,0.0,755.4468778965937
2DGULRGx,0.0,358.5954900904271
2DGULRGy,0.0,665.3954269987607
AP4AS,0.0,867.7586205738676
ARBTptspp_num1,0.0,-2.000000000000007
ARBTtex_num1,0.0,-2.0
EX_arbt_e,0.0,-2.0
GNP_num1,0.0,344.1082050642539
ALLTAMH2,0.0,-38.70149205954368
UGCIAMH,0.0,-11.752879799614362
DMSOtpp,0.0,0.0
POAACR,0.0,-70.02074136609735
PYDXtex_num1,0.0,-2.0
PYDXtpp,0.0,493829.18579296
SUCASPtpp_num1,0.0,0.0
METGLCUR,0.0,383.29415659709434
ACOAD1fr,0.0,-90.6783748306334
23DOGULNt4pp,0.0,-2.0
FE3DCITexs,0.0,229.88857245484724
SUCMALtpp_num1,0.0,-2.0
PYDXNtex_num1,0.0,-2.0
FEENTERES,0.0,-178.65476334142508
PYDXNtpp,0.0,492138.49371422443
FEENTERR4,0.0,159.4221521882409
ACPPAT160,0.02219798080612775,-205.81310565183625
DXYLONtex_num1,0.0,2.0
PYDAMtex_num1,0.0,-2.0
PYDAMtpp,0.0,491303.3536255803
PSURItex_num1,0.0,-2.0
ALR2x,0.0,-88.07383321098584
OMPHHXy,0.0,391.99003592971894
CHLt3pp,0.0,-2.0
13PPDH2,0.0,2166.289344755287
TARTt2_3pp,0.0,115.664215410581
SUCTARTtpp,0.0,-2.0
APCS,0.0,14026.420232657765
CHTBSptspp,0.0,396.9177625954589
GLYBt3pp,0.0,-2.0
AI2tpp,0.0,-2.0
ACPPAT181,0.0,-280.3733431747427
Ftpp,0.0,0.0
SQVOSI,0.0,-470.5707266138535
6D6SPA,0.0,1736.5493651949014
CHTBStex_num1,0.0,0.0
TRPtipp,0.0,41.888071803527055
TYRtipp,0.0,41.888071803527055
ThDPAT,0.0,2873969.8530113543
GHBDHx,0.0,665.1185868648336
DHPStr,0.0,-2.0
SQtr,0.0,-2.0
DHPStex,0.0,2.0
APPLDHr,0.0,5343.496854481995
SPMDt3pp,0.0,-2.0
FMNtex_num1,0.0,0.0
APH141,0.0,2412.455834849427
EX_dxylnt_e,0.0,-2.0
AI2K,0.0,6164.412728918005
PHEtipp,0.0,41.888071803527055
G2PP,0.0,-154.84520272632054
MALt3pp,0.0,43.888071803527
CITt3pp,0.0,43.888071803527
APH161,0.0,651.2659489442582
DHNPA2r,0.00023271459490550894,-1560.8891344602453
QUIN2tpp,0.0,-2.0
GLYC2Pabcpp,0.0,-2.0000000000000284
CRNDtex_num1,0.0,2.0
SHGO,0.0,-182.47479158658177
CLBtex_num1,0.0,2.0
ACOXT,0.0,-455.92143231106456
EX_mththf_e,0.0,0.0
2HESR_num1,0.0,-109.29454791232092
CHOLID,0.0,-457.93723128965667
CHOLATEtpp,0.0,39.888071803527
NADHXD,0.0,-75.54993102810025
NADPHHR_num1,0.0,1543.1075480167783
NADPHHS_num1,0.0,1100.5949681078782
4ABZGLUH,0.0,-1832.2992358979986
4ABZGLUtr,0.0,-2.0000000000000284
NADHHS_num1,0.0,363.4044313266204
APH180,0.0,2263.362386560012
NADHXE,0.0,1077.7882288503388
SELabcpp_num1,0.0,3037.7826597244966
PHDA,0.0,-560.0423108854136
TEO2M,0.0,-131.09201811358798
PACOAT,0.0,1374.1936594498457
CYSItpp,0.0,0.0
PYK2,0.0,649.6704325736949
PYK3,0.0,379.922400815467
APH181,0.0,2701.4642413863753
DHPTDNR,0.0,-46.36028355814943
DHPTDNRN,0.0,-164.4845592261053
GTHPi,0.0,787.956755843039
SEPHCHCS,0.0,1938045.3103289548
DHNCOAS,0.0,-634.900001127461
PCNO,0.0,296.72403826957725
PYK6,0.0,597.4371130207627
DHNCOAT,0.0,-456.3988590289782
FADt,0.0,9672639.88116583
HPACOAT,0.0,-259.50666436929623
PUACGAMtr,0.0,5905.171311201845
DC6PDA,0.0,-99.79154277341438
5DGLCNR,0.0,372.6189403799963
PIt2rpp_num1,0.33554244324873606,-1.9999999999996945
FADtex_num1,0.0,0.0
AI2abcpp,0.0,177.2932301101336
PAI2I,0.0,-103.82269934687338
4HBZt3pp,0.0,6242.896379422165
CURR,0.0,-662.6902686421263
LKDRA,0.0,4126.260288305324
LEUt2rpp,0.0,-2.0000000000000284
LCTStpp,0.0,-2.0000000000000284
ILEt3pp,0.0,81.77614360705223
METNA,0.0,593.1399077643055
METt3pp_num1,0.0,217.18130191366248
FESD1s,0.0013580235852183335,-2.0000000000002274
GSNt3pp,0.0,81.77614360705405
CLtipp,0.0,18.9440359017635
5DKGR_num1,0.0,93.6894523443097
XYHDL,0.0,-266.7924199612182
2DGLCtex_num1,0.0,0.0
E4PP_num1,0.0,647.3636654258513
PUACGAMS,0.0,-273.8035929593175
PItpp,0.0,41.88807180352639
RU5PP,0.0,548.7257935027808
EX_doxrbcn_e,0.0,0.0
6D6SFK,0.0,-117.57789905450048
3SLAR,0.0,-341.3038065041428
LEUt3pp_num1,0.0,81.77614360705405
INSt3pp,0.0,81.77614360705405
INDOLEt2rpp,0.0,1.9999999999999432
SQtex,0.0,-2.0
ILEt2rpp,0.0,-1.999999999999119
GLYtpp,0.0,-2.0
EX_dhps_e,0.0,0.0
MOX,0.0005656112575722315,-2.0
URATEtex_num1,0.0,-2.0
EX_cs1_e,0.0,0.0
EX_fusa_e,0.0,0.0
CBL1tonex,0.0,39.888071803527
CBItonex,0.0,39.888071803527
ARHGDx,0.0,-838.1388557873948
CPL,0.0,-52.130857191136755
EX_mepn_e,0.0,-2.0
PSURItpp,0.0,-2.0
CYSTA,0.0,10004.650044930846
FE3DCITR5,0.0,-210.95736955012856
CH4t2pp,0.0,0.0
EX_cm_e,0.0,0.0
4HTHRA,0.0,1627.8943096182775
EX_novbcn_e,0.0,0.0
I2FE2SR,0.0,434175.0647776098
GAPP,0.0,-31.832540382801774
TYRL,7.757153163516609e-05,-109033.06735230162
METGLCURt2pp,0.0,-2.0
METGLCURtex_num1,0.0,-2.0
INOSTO,0.0,-180.3451212517535
THZPSN3,7.757153163516609e-05,-5380.961165337068
HPYRP,0.0,-93.3515841523872
PSURIK,0.0,-158.60392808579493
FMNt,0.0,9637796.415791892
AI2tex_num1,0.0,0.0
PAI2T,0.0,-2934.3028155044885
CUt2pp_num1,0.0,-2.0
Ftex_num1,0.0,0.0
APG3PAT120,0.0,3460.4407974486026
CYSItex_num1,0.0,0.0
SERtpp,0.0,37.888071803527055
QUINDHyi,0.0,-568.071260873674
DHCURR,0.0,-662.6854267217013
RHMND,0.0,-1103.7226943275866
3HBZCT,0.0,-179.13038539269473
CXSAMS,0.0,1404871.0353863505
EX_2dglc_e,0.0,0.0
THRt2rpp,0.0,1.9999999999999432
SERt2rpp_num1,0.0,1.9999999999999432
DHGLYH,0.0,1820512.6336470065
PNSPA,0.0,-116.40108683754443
4HTHRK,7.757153163516609e-05,-229.93515033625593
ACOAD1f,0.0,197.3171508461237
AMPNTAT,0.0,164.94123083830345
EX_sq_e,0.0,-2.0
APH120,0.0,1846.2366416731552
URATEtpp,0.0,-2.0
CS1tex_num1,0.0,0.0
ADOCBLtonex,0.0,39.888071803527
SQGH,0.0,-217.58120162806856
URAtpp,0.0,-2.0
ASPtpp,0.0,-2.0
FUMt1pp,0.0,-2.0
SUCCt1pp,0.0,-2.0
QUINDH,0.0,-538.6441948941028
PETNT181pp,0.0,-81.73213333753665
ARMEPNS,0.0,2148.11998686222
LCARSyi,0.0,-352.01533064090745
MOCDS,0.0,212832.4080586259
BIOMASS_Ec_iML1515_core_75p37M,0.3478544019514174,-2.0000000004099547
BIOMASS_Ec_iML1515_WT_75p37M,0.0,78802.41627552676
RPNTPH,0.0,-6.259293119559295
PRCPD,0.0,-140.54291802837972
FUSAtex_num1,0.0,0.0
MEPNtex_num1,0.0,-2.0
UDPGPT,0.0,-70.03013941058043
MEPNabcpp,0.0,-2.0000000000000284
OMMBLHXy,0.0,321.57991255731946
OPHHXy,0.0,335.61742788203446
PROD3,0.0,837.290256238217
NOVBCNtex,0.0,0.0
F1PP_num1,0.0,276.1830688875474
ACP1p,0.0,-485.12289148065355
EX_4abzglu_e,0.0,3763.130260240903
EX_rfamp_e,0.0,0.0
3HPADHi,0.0,-161.26366260667606
4ABZGLUtex_num1,0.0,-2.0
QUIN2tex_num1,0.0,-2.0
2HPTCOAT,0.0,-113.47984003357124
EX_metglcur_e,0.0,-2.0
EX_quin_e,0.0,-0.5558087011962485
MC6PH,0.0,-18.449738574856383
FORCT,0.0,341.24005940780796
SLNTabcpp_num1,0.0,-2.0000000000000284
VALt2rpp,0.0,-2.0000000000000284
DHPTDCs2,0.000155838772074235,-2.0
VALt3pp_num1,0.0,81.77614360705405
MN2tipp,0.0,2.0
EX_3hpp_e,0.0,-2.0
PACCOAE,0.0,2811.051000897709
OXDHCOAT,0.0,-240.86098707607016
HADPCOADH3,0.0,-212.1008807863664
O16A4COLIPAabctex,0.0,175.2932301101336
COLIPAabctex,0.0,58243.14944680686
ENLIPAabctex,0.0,175.2932301101336
DM_mththf_c,0.000155838772074235,-2.0
PYROX,0.0,-236.61533023265608
BMOGDS1,0.0,427130.9172733134
MPTS,0.0,14999.67964304501
MOCOS,0.0,-107185.55381146068
BMOGDS2,0.0,17281.01238897888
FESD2s,0.0,100.949596973957
OCTNLL,0.0,3248759.492987303
SHK3Dr_reverse,0.0,71.62825168405362
NDPK5_reverse_num1,0.0,566.3415109429516
NDPK6_reverse_num1,0.0,630.0925496761793
NDPK8_reverse_num1,0.0,-145.24103248715346
DHORTS_reverse,0.11506849689351913,-279.761210373257
PYNP2r_reverse,0.0,216.50238627244198
ICDHyr_reverse,0.0,670.5596435312254
DURIPP_reverse_num1,0.0,816.2044524748937
ACALD_reverse_num1,0.0,-22.52222164949032
MAN6PI_reverse,0.0,254.74657195394957
TRPAS2_reverse,0.01977308777012442,-1028.875226911855
ALAR_reverse_num1,0.0,186.60392332728333
ALATA_L_reverse_num1,0.34959576108758617,-165.10916390729722
PPM_reverse,0.0,-121.82503290315566
ASPTA_reverse_num1,0.0,-102.77078088807684
EX_pi_e_reverse,0.33554244324873606,-2.0
EX_co2_e_reverse,0.0,2.0
A5PISO_reverse_num1,0.0,802.6749011783284
GTHOr_reverse,0.0,1512.1211281281849
ILETA_reverse,0.10106179154454335,-817.6561535717125
VALTA_reverse,0.0,-155.9154633559226
IPPMIb_reverse,0.15671919156557404,-53.41729193476294
ORPT_reverse,0.11506849689351913,-231.8366607391524
PSCVT_reverse,0.0,201.24606393046798
PTAr_reverse_num1,0.0,121.44807336173358
ACKr_reverse_num1,4.829974099250204,-22.83216690957488
EX_fe3_e_reverse,0.0,-2.0
EX_h_e_reverse,0.0,2.0
TMDPP_reverse,0.0,1222.9539608270304
EX_mn2_e_reverse,0.00024036739174842944,-2.0
ECOAH6_reverse_num1,0.0,-148.52907197060995
ENO_reverse,0.0,175.43081259773032
FBA_reverse_num1,0.0,567.8789636527603
HCO3E_reverse_num1,0.0,771.4374275694001
IMPC_reverse,0.18872214439950455,-141.440228132411
ECOAH4_reverse_num1,0.0,-198.23703779291827
PGI_reverse,0.0,119.62624326609648
PGK_reverse,9.514831116455172,-25.812062150303063
RPE_reverse,0.0,43.49903761724559
AIRC3_reverse,0.15576711406743116,-268.1328794474889
TALA_reverse_num1,0.0,489.6886365175633
PUNP1_reverse,0.0,379440.1384476582
PUNP2_reverse,0.0,3051.52668932727
PUNP3_reverse_num1,0.0,952.5286943434662
ADSL2r_reverse,0.0,1800.462351264096
TKT1_reverse_num1,0.0,652.8551582142167
EX_fe2_e_reverse,0.005586889549741715,-2.0
PUNP5_reverse_num1,0.0,2353.5401527226495
PUNP6_reverse_num1,0.0,2833.137091344721
PUNP7_reverse,0.0,-481.2856316207826
ALCD2x_reverse_num1,0.0,4280.429099039897
RMI_reverse,0.0,1862.258949968946
LYSAM_reverse,0.0,392.31523102618803
EX_glc__D_e_reverse,10.000000000013705,-1.999999999999524
IPPMIa_reverse,0.15671919156557404,-61.46326507474532
ADK4_reverse,0.0,515.3142820862704
